"tau" "theta" "m"
2.86325933636892 3.76220041421011 0.835728561225576
1.93639583062119 4.27584310722901 0.710678751371075
1.2409240758587 7.46565700707043 0.89866508268964
2.0600904566461 7.51843071732029 0.774697893409373
1.24795019216265 4.20234644721922 1.47855137730271
4.85224358632207 4.00949672141392 1.1860709910795
4.88941788397447 6.46410400029554 1.16640022627898
3.15449351568652 6.89578584298314 1.2502098480606
1.38083094426889 4.22977953114467 0.574364532019447
3.99670697613516 4.05822175346641 0.803899576379768
1.76342305020286 7.03972390108857 0.741699891938407
1.40390169497676 8.69831075332753 0.682917182733847
1.33858790295329 4.25665889596548 1.17202558566653
2.83444411069733 4.23907649757745 1.37639532620201
1.6770904083086 6.4269088092395 1.35247133669287
2.68523668938859 7.64330007955899 1.3602953542002
3.44241156152757 3.24932556370591 0.794580564956972
1.9381224598632 4.29332550784838 0.773390855916008
1.90874724679762 6.73926640066448 0.673057400309138
4.2130780140256 6.84019668783312 0.645345555860069
0.653876079261452 4.56820976711034 1.24420225292462
2.5236313263995 4.07997288302041 1.56198327600755
1.83188665080431 7.19376231638728 1.47595583643053
3.16234286811371 6.97018222066078 1.10493475275097
1.38575170066568 3.98289369948622 0.589316369511658
4.08795903071348 4.06561656024426 0.902775820678918
1.42531688131784 7.00443985670289 0.642151624251537
2.71909962362476 6.46890062641508 0.65966794695451
4.4712873507328 3.54618556884793 1.56084285011825
2.67222269758495 4.35451979058513 1.47008667238262
1.20050039355991 7.68159921204705 1.44600562983174
4.05970051824639 8.09958849470896 1.57023357200721
