"theta" "tau" "m" "q" "s1" "s2"
12.79672442269 0.722094485716377 2.21892121262712 2.35582085553788 0.507546621520073 6.71493948210818
7.82658653677523 1.79842903349708 4.0557460722408 2.75777980451812 0.872278493914447 10
12.8744785497717 3.81603073996076 3.10163660546022 3.2148068120505 3.24339929310614 8.81635770804334
8.88611317043894 1.15550253938923 4.66319822859931 2.43829555309796 0.374300566383354 5.79546875890112
12.7147596839016 4.51910966817955 3.01441067973022 3.22767807362597 1.67048836626491 8.87013968963672
7.3098342346677 1.98868525273474 1.68590035366615 5.21610548982225 1.95407116732807 10
14.1456372767873 2.08765280669341 1.62857440370717 5.51863115714955 1.22472122716685 10
7.76440337510404 12.7584115323245 1.68021670294172 6.41606217123951 6.55329727813244 3.9072648950253
13.4014988591218 1.60439161097492 1.62956124036697 5.08919555965783 0.812870085819713 8.43403214677395
7.93622103175585 0.805057260535895 4.36049921671508 3.77652611168089 0.528702458351599 10
13.6504932341356 0.944328756170044 3.77354924232362 5.37942659551492 0.660083485650297 10
7.2660080748234 1.0811536457644 3.58164807116353 4.78360751587341 0.666902119098179 7.8173336814591
12.8295492479888 1.41200138386019 3.18244000724303 5.54181333862341 0.879336134316097 8.0263789003875
