"init.user" "init.system" "init.elapsed" "ref.user" "ref.system" "ref.elapsed"
4236.688 91.788 5295.04500000001 14810.316 376.384 18608.847
4208.36 65.676 5215.55899999998 21320.02 483.576 28030.344
4417.78 82.536 5474.78200000001 13363.264 300.144 16602.254
4495.896 89.296 5512.08000000002 16946.072 397.812 21612.567
4143.048 85.124 5174.27500000002 26789.4 636.364 33904.724
4292.808 93.056 5361.019 18298.864 474.824 24076.07
3964.032 83.704 4997.69899999999 25257.064 637.024 31668.363
4297.264 86.864 5385.16099999999 26619.82 641.38 34992.896
4524.812 79.748 5567.68299999999 27001.828 646.388 34571.621
3979.372 84.852 5003.69 23271.428 568.576 32146.856
4308.724 87.6 5339.31199999998 18288.484 455.548 23788.319
4174.104 82.672 5189.07499999998 20263.268 498.568 26447.416
4285.944 87.936 5362.61000000002 16294.848 388.08 21251.338
4222.448 79.452 5273.01300000001 27347.888 606.352 36067.318
4023.552 84.74 5025.06700000001 21001.844 540.136 26609.601
4378.88 83.496 5455.875 18473.844 463.664 25367.921
4323.14 77.184 5365.321 20828.808 499.512 26753.399
4414.312 90.14 5397.38999999998 36336.328 885.872 47538.598
4190.688 70.152 5224.27600000001 12812.716 330.316 16348.665
4320.016 77.636 5362.50400000002 13866.596 353.98 18881.248
3940.94 90.92 4914.81699999998 22123.696 562.408 28274.064
4185.696 91.236 5241.11600000001 30696.104 744.86 40392.36
4038.088 88.472 5134.40299999999 24330.412 546.32 30859.965
4204.436 92.596 5269.65299999999 31871.648 800.868 40671.119
3901.484 83.54 4957.42800000001 22077.744 565.624 28870.912
4232.496 100.812 5296.14499999999 21881.208 538.888 31263.451
3878.452 77.656 4896.07599999997 32443.964 817.636 40857.545
4263.468 88.2 5318.489 25584.368 590.368 35442.61
4145.788 91.868 5218.60800000001 10963.596 280.332 15273.699
3923.744 88.308 4977.269 15464.712 392.768 21633.281
3916.668 90.384 4984.00600000002 15651.136 400.792 20112.616
4010.268 85.924 5053.611 12140.156 311.444 17057.526
4110.348 99.104 5224.81299999999 32256.12 797.9 40649.892
4244.496 77.608 5290.894 15032.64 385.3 20599.904
4370.544 82.292 5414.52299999999 16665.892 410.056 20735.983
4306.784 86.932 5333.25599999999 12556.82 309.416 16560.132
4311.256 92.808 5379.10000000001 18418.16 438.076 23412.433
4036.428 82.172 5092.28199999998 24183.564 617.044 32343.083
4461.816 96.816 5553.75200000001 25577.252 607.328 31967.931
4204.892 98.384 5270.984 17282.032 439.468 22769.214
4240.424 93.812 5330.486 15496.104 358.132 20798.097
4106.3 92.288 5178.084 17112.484 423.084 24037.949
4046.264 93.404 5119.49399999998 14766.808 358.104 19676.139
4441.924 83.128 5476.25399999999 20184.524 503.184 28034.875
4277.008 94.788 5364.435 14064.308 369.844 19119.425
4426.864 87.708 5483.78100000002 13066.984 316.56 18129.348
4240.044 86.796 5311.02599999998 17016.328 433.392 21929.83
4461.216 92.88 5548.36899999998 12811.852 333.616 18085.888
4348.028 87.396 5422.93899999998 26691.564 652.024 34894.548
4073.584 91.808 5162.27000000002 16991.952 420.764 23851.268
4372.576 91.164 5426.41200000001 12770.576 330.664 16356.101
4409.592 80.804 5478.69700000001 17765.432 449.116 23338.658
3965.028 95.424 5006.51000000001 19894.292 516.9 26459.072
3899.308 81.668 4933.81400000001 19629.004 503.176 27473.836
4224.68 82.344 5220.97500000001 12915.244 351.164 17288.377
4215.64 86.38 5229.45699999999 15463.32 393.732 20868.949
4162.676 84.836 5203.367 25947.736 633.312 33828.167
4044.18 91.428 5154.10200000001 20375.58 524.716 28278.109
4369.396 86.752 5400.62100000001 9357.48 233.84 12797.88
4315.396 88.72 5394.12899999999 21804.876 600.572 29848.211
4324.864 87.42 5430.26599999997 20120.272 531.588 26330.601
4235.956 87.056 5308.15400000001 15691.668 412.456 21272.301
4183.408 87.832 5222.31600000002 13005.26 352.64 17407.238
4236.564 91.348 5310.13699999999 16886.08 462.784 23123.834
