"tau" "m" "q" "s1" "s2" "theta"
0.885792238469134 2.04568301479495 4.98858951189366 0.839087559541521 6.31489670701804 13.7104384262486
1.54960319331785 1.54345252400455 6.13922065517262 1.67007101981985 5.41241457099597 11.7617094824661
0.460345867573203 3.68353626849626 4.98940773520715 0.480316920597935 6.7304073652992 12.8536390793459
1.7888181989396 3.84516964191993 5.49370679074881 0.870203892292512 4.40206069617171 14.7468480956003
3.67307579382137 1.75197575382498 3.38293707064305 1.93609112445173 9.48014128296532 12.2951867470288
8.3670330946125 1.44285510393619 3.30021887152669 1.985347547561 7.06259643033286 13.5136483709937
0.570604734145013 4.15681432702239 2.02439007237757 0.43703217590663 6.80144620884957 14.3789224219237
0.283431342393628 3.8453216223898 1.96863905482348 0.258318224756966 4.70087917058926 14.8610948445607
2.65558877166828 1.50522390228982 6.4662254361213 2.06041239906891 9.4203370524811 12.2720114746986
12.134453538846 1.48438909187217 5.82426141971774 3.27982852020155 7.60261871873443 14.5263693466488
3.65030685231069 4.1050069128563 7.69127171773593 2.56460219203845 8.93480584472825 13.3052153307605
2.43701058896282 3.53251659732676 6.81463452523483 1.65416721554738 6.60544566049186 12.3161396831102
3.36585156553044 1.9803515129603 2.99324125245933 2.05455656676412 7.05786259967182 14.171873978206
0.404432829987288 1.87936722093517 2.07114281981301 0.384783482337317 4.20755932101846 15.3186508462609
1.01798072444558 3.62669553819281 3.51993902036698 0.751349037119002 8.04250492120967 11.1256386421969
2.56418321471511 4.12339907094353 3.03947166747361 0.878880998022425 4.65419649326386 14.6379931125138
2.07824427233625 1.77934373329167 5.67320423745591 1.66663788081569 8.54787647572832 12.4810294316371
2.66472739056308 1.67127842165701 5.90104858422428 0.568676610891188 7.5226015485914 13.930087444581
2.2400019494815 4.07143372736983 5.83047713491521 1.17301048822426 7.67691364011541 14.2790612810636
1.00019173816781 3.33772298310256 5.16768732707593 0.619788671036195 5.33369891560174 13.5850022484342
1.84456433900945 1.77616223628226 2.76321888077015 1.17526499797577 10 13.5791469015856
2.4097279570194 1.64171038416883 3.07456815730008 1.6855991479232 7.01525721541466 12.6143886691505
7.92188952218794 2.72333554250007 3.8299050276441 9.15871349499103 6.77230304671124 12.5029463585785
0.473927495437283 3.63712671842411 1.92819079595202 0.323530304597785 5.35850193374119 15.4456477644155
0.591327438135228 2.52617525235395 3.73839134172295 0.267922038469418 10 15.4591389626415
2.41029576064712 1.50088505622338 5.25136071451679 0.800845145940679 9.4000871509474 13.4042576342469
0.521458953226946 4.48772344384092 4.00405850842947 0.338579132503011 10 13.9583146926959
3.6966704857518 3.0654601014109 6.13240383431167 1.67192604894225 9.09833298320299 13.0283966360095
