"init.user" "init.system" "init.elapsed" "ref.user" "ref.system" "ref.elapsed"
1584.372 3.424 16224.137 11215.684 22.328 106275.939
1676.76 3.08 16287.582 6767.54 14.564 58219.44
1593.14 3.256 16265.589 11391.268 22.26 94549.306
1626.932 3.332 16330.736 1218.436 3.4 10400.931
1241.94 3.468 15817.931 4280.112 7.988 41946.823
1311.232 3.328 16014.162 6515.912 14.036 76564.696
1515.68 3.352 16253.48 11261.584 21.992 126211.249
1545.248 3.244 16269.947 10820.308 22.12 99356.641
1317.92 3.22 15936.422 6430.9 12.308 72542.616
1433.436 3.448 16072.753 10316.68 21.76 107334.597
1478.232 3.432 16224.824 10948.904 21.872 118873.819
1704.96 3.412 16443.66 6389.232 13.236 60622.718
1092.628 3.3 15912.117 8137.604 14.676 108716.098
1160.316 3.38 15810.355 7344.192 13.88 90033.968
1261.988 3.2 15929.766 2496.9 5.008 31551.075
1462.052 3.336 16153.523 11653.452 22.148 130010.001
1441.676 3.368 16244.268 11525.884 22.844 111747.875
1567.64 3.584 16343.945 2638.128 6.1 22103.133
1541.852 3.6 16405.932 11892.328 22.396 114106.883
1682.048 3.556 16475.963 2349.692 5.44 17952.115
1311.54 3.428 16047.464 7318.532 13.98 86091.372
1449.012 3.404 16284.562 10541.908 20.488 113314.188
1422.3 3.392 16159.774 11477.268 22.364 131557.113
1455.16 3.54 16305.004 10433.56 22.488 115998.543
1203.876 3.388 15987.294 12965.704 22.268 131226.186
1479.568 3.444 16327.409 11250.696 22.512 109847.216
1262.308 3.528 15978.113 8852.612 16.848 100151.708
1554.536 3.42 16415.485 7131.716 14.164 67276.965
1051.592 3.5 15816.829 8821.872 18.976 123711.469
1255.34 3.432 16002.931 11214.396 22.668 139118.322
1174.412 3.452 15948.851 10992.424 22.164 150463.135
1497.432 3.46 16262.876 6735.484 12.376 72808.968
1143.056 3.44 15637.453 9825.13200000001 21.732 97458.6079999999
1238.164 3.364 16005.886 10223.508 22.436 103933.359
1357.756 3.364 16033.953 10844.624 22.084 99337.452
1483.724 3.444 16302.752 5969.696 12.74 48249.66
1148.212 3.124 15908.212 11405.808 22.524 134222.599
1308.876 3.52 16510.987 11837.856 21.96 127623.666
1087.472 3.36 14780.8149999999 8428.196 16.2 78944.684
1219.86 3.40799999999999 15618.879 7896.488 16.332 77275.453
1245.652 3.496 16158.95 10908.856 22.008 124416.193
1229.096 3.496 15525.065 10100.264 22.168 102585.541
1171.284 3.376 15482.137 10978.356 21.652 114507.381
1289.32 3.42 16087.985 10916.956 22.992 106255.267
894.348000000002 3.252 15158.756 9881.672 22.296 152663.924
1132.54 3.496 15360.299 9989.164 22.504 122446.779
1175.388 3.348 16368.984 13151.512 22.36 134885.08
1196.348 3.444 16145.277 11760.332 22.708 127902.515
1112.96 3.29600000000001 14838.498 9577.528 22.372 102657.253
1275.136 3.548 16418.715 3703.08 8.28400000000001 33876.479
1132.888 3.248 14816.812 9644.68799999999 22.34 111192.518
1537.632 3.288 16307.465 10625.74 22.676 93820.578
956.460000000003 3.56 14634.488 4990.292 9.94 65930.8
1035.228 3.19200000000001 14769.253 9976.336 22.408 104407.851
998.396000000001 3.196 14026.493 10216.168 22.476 107909.671
1209.656 3.492 14781.022 6758.148 14.808 67225.5319999999
936.648000000001 3.304 14624.514 10759.5 22.076 112222.595
1018.424 3.164 14680.052 9771.252 22.032 105702.378
971.531999999999 3.41199999999999 14216.616 9675.048 22.664 108233.321
1179.66 3.276 14955.045 10761.624 21.632 91309.674
770.367999999999 3.04000000000001 12845.03 7115.056 20.2 92393.509
901.988000000001 3.456 13483.064 9513.16 22.188 106292.876
959.371999999999 3.3 14675.567 10963.408 22.8 122172.579
1029.296 3.16399999999999 14500.4449999999 9378.088 22.384 109118.523
