"tau" "m" "q" "s1" "s2" "theta"
6.33334931937147 1.59979125308512 3.49954881429889 6.65845584957676 0.822104057346995 7.19643339492445
20 1.78123503316578 3.61736783602097 2.86401504505996 6.72082752465217 7.20806112797083
1.65348739840768 3.26883057204712 3.32824071161264 5.85092812790622 0.423879047755905 6.93151252323217
0.395271346235774 3.52005663912751 2.33715643297585 0.373199321535222 4.15082109749013 7.72102092585532
0.30629863419072 1.46357039282588 4.34969226029546 0.930865469606317 6.1883004056944 6.91559237982257
20 1.49129189206953 7.11268296787919 6.84457504989907 3.22384372922542 6.91010568721827
17.4803184997753 3.9638673392002 8.00052421329838 6.35042206562079 7.74628276615459 7.24395309774229
1.17452367714355 3.40574344378334 4.8839147073678 0.531126897584729 4.56152006145884 8.23438863076514
0.625805616370094 2.23802375266881 2.23689096297222 0.544158512628587 8.54435941165283 6.7280730042775
12.2753903703922 1.51789121039328 3.23933140395897 4.31688915821635 7.67270499010926 7.35304096410434
3.44440440303918 2.90748138960125 3.5541988678952 8.54504833509682 0.60813380771999 6.92216839816719
2.21014405725567 3.25400001182653 3.38040739212422 1.53763596626021 5.01465980862816 6.42935057740545
6.3263925894703 1.66002235034567 7.31401822066205 8.64745768755453 2.11721719016817 6.75917619543691
1.00283188406403 1.80951678258594 4.79721093619715 0.523273690260319 8.07555161395967 7.06036572505653
0.393086077162226 4.60608477813453 4.34305512278337 0.298779098928488 9.2236095324191 7.09532238122337
6.28323166512366 3.67263055358825 7.53408882264537 3.91156196323042 3.22643075820665 7.16235722548432
8.2071377168383 1.6089149619382 2.98344739664492 6.38157866346304 3.40814934254789 8.03487044245258
4.31318948134264 1.67685295450858 3.61399410950484 0.563930119005132 10 6.92275198310092
13.4146073514326 2.89267461916446 3.66622349147557 8.43002598301515 8.93611624842568 6.94643654447435
0.50695449204399 4.137651206118 2.22956002959149 0.468077249243693 4.10750714396706 7.80240319828318
1.33730807505177 1.90004703114786 5.34620504119552 0.636971549467396 8.04532969642708 7.51822190194868
5.79446888557045 1.70454402944169 6.39598111756446 1.62475839700875 6.06779026883755 7.2747990571757
5.69413155289756 3.56786654086215 5.80798096492262 3.36992347699754 4.58589318816303 7.99762283923595
2.51237078914851 3.3883341611908 5.73985519464228 0.667226594959193 6.32731667436982 7.8054897683674
8.06409178139234 1.66923314500936 3.18437244874874 9.79077170641306 4.93714526260479 7.67723902838072
12.3380555640384 1.7607766733774 3.30129366770146 5.82243154368682 5.74475178204882 7.72628855680244
0.38911141039644 4.74332039935376 2.06346406669782 0.181694720847528 10 6.60233082681349
13.5736717268473 3.44771149333065 3.6202189814198 6.70327515024601 8.54408850446564 7.18338613455112
0.582865372968997 2.30780209648851 3.49256567584839 0.392368113031994 10 7.79854604771862
6.32339465375169 1.95449852496345 7.16290032869666 3.44238324927428 6.70888846676547 6.91408564415149
0.392427325316502 4.14916255201406 3.15975530306885 0.218952180125133 10 7.7739741560562
0.797258948507503 3.48821181288205 4.67076343520366 0.483346169973985 7.50118903935839 7.20104102655754
9.94944977586621 1.78939503617829 3.36861119989145 2.86529063490006 6.72082752465217 13.8496844617755
17.2888554745017 1.6182620448078 3.5041886629316 4.49965476962451 5.02879176118834 13.370811721699
2.20478811810832 3.3403903022956 3.16180373320456 2.76017452470958 3.41521748057908 12.4362120597943
0.456386541605264 3.36691949537906 2.68255741363479 0.578842376501916 3.84799210222132 13.240686056574
6.35985275830235 1.87115952343445 7.21155784273079 4.87340544567222 1.31718904110282 13.5263379618752
7.93474988217277 1.54950681466178 7.3819768722607 3.57867191988678 1.75443024669764 12.7793992242249
0.380148119203472 4.21682029017542 4.35106877830947 0.311721482280627 6.02731271484134 14.7781350662824
1.25449460309162 3.74770623745377 5.55849968953368 0.90630702391447 4.43013767637171 14.0975116565207
4.68506174696575 1.75064014235681 3.45974416130345 3.0376980293311 7.81551847907849 12.4720834244398
10.9601096230844 1.44564242194236 3.44802642712161 6.81887225085113 1.86913050425665 13.3568241870171
2.61835948451559 3.69609929455598 2.80493422258309 2.4538181499654 5.79988327319714 13.662681219044
14.2016383858678 2.75607498821177 3.53916803212867 8.75939780470625 4.72463182744098 12.5811771075735
6.31768304128689 1.49635225475362 7.03199766325947 4.2498851388355 8.02498825382084 13.0067660592301
2.19415618726151 1.74122545160291 5.0687087024541 0.809439573874397 7.46138063257221 14.2939617556143
3.0110557216603 4.01327986712007 6.10290884764218 1.49221700490565 9.54532875416017 15.0396831578736
0.360537274983186 4.51180727819883 5.64548832475357 0.307878542996561 7.31814321247955 12.2992473377646
2.74314251970622 1.6799357111153 3.6173254200732 9.10701865886594 0.399470174284931 13.4063946853604
0.634894450217626 1.7609634227917 2.39837263783639 0.519574756191531 4.52898418679976 14.1354851509965
3.17883870778058 3.81230585887922 4.46999859459435 1.73542158510244 8.67677941767898 11.422599287942
1.92806192344961 4.47325742359184 3.15168672486101 0.565667118908131 5.2939994671446 14.711754731799
2.33239478825285 1.68239784387661 5.9954990172929 2.52814722005657 7.67844785556179 11.920201667266
2.82454577977742 1.64463846369931 5.52470583737822 0.414921058295742 7.67270499010926 14.9605673516051
6.55945289346996 4.05556647710328 7.08699855572981 3.55754563658169 4.81504363706606 14.1529388756913
0.588780751136684 3.13207357735792 4.34034540063386 0.545284862025155 4.96533860867522 14.015148658856
6.88886838521117 1.56814648651675 3.41741143533978 10 3.12319199075188 13.9940802812795
5.72767858930557 1.52694471540018 3.69173060585968 6.60107809003338 1.93480006928244 12.7807527516458
0.364241891260011 4.43836896913613 1.89545325901005 0.165061811825981 10 12.3776509488012
0.379993675724145 4.3541508244418 1.89230873396435 0.266614350709298 5.11206231926034 16.0732106002297
0.593654173022201 2.49641672412568 3.88588990305488 0.275223363933986 10 15.3553631231415
2.59545184887132 1.53288357249103 5.39977131865659 0.85453201820092 10 12.8583830727111
8.26370520873136 3.86268384095521 7.12900088406318 6.72082752465217 10 13.7589069005777
8.01743711659895 2.97376843602593 6.37866828741987 3.28168697881568 10 13.30188662786
