"init.user" "init.system" "init.elapsed" "ref.user" "ref.system" "ref.elapsed"
515.624 21.584 708.929 758.06 22.472 1078.351
513.468 22.62 714.982 1371.028 40.588 1870.529
533.916 22.352 721.473 1190.248 29.66 1646.226
543.832 22.828 734.194 961.316 30.248 1362.427
503.856 22.192 697.759 942.68 30.716 1376.623
550.556 23.12 741.235 907.192 29.516 1349.918
541.34 22.084 728.468 1020.5 29.432 1419.746
555.04 23.52 738.416 1049.952 31.088 1471.866
520.004 23.3 713.411 1366.404 39.2 1883.743
518.76 22.68 706.877 841.88 26.32 1207.542
515.752 20.992 701.392 1146.304 33.652 1604.868
519.056 22.22 706.894 1600.224 45.72 2186.691
513.624 22.392 703.853 988.956 29.392 1429.52
500.832 22.576 694.765 823.864 25.716 1220.746
527.184 20.124 722.447 761.864 20.384 1146.39
533.488 19.832 729.109 795.116 25.16 1162.076
544.06 23.916 725.915 877.68 27.84 1285.893
523.108 23.096 707.924 849.152 25.992 1249.744
514.868 22.504 693.208 1029.396 36.536 1455.947
545.768 23.04 728.203 1528.924 38.032 2102.581
534.54 22.348 712.942 788.592 27.436 1197.255
543.656 20.456 724.139 741.5 22.54 1109.765
522.932 21.58 698.242 852.376 11.504 1220.64
541.748 23.12 730.259 1111.864 31.072 1607.908
522.104 23.084 706.764 1101.464 34.716 1572.972
525.404 22.66 706.887000000001 931.208 29.976 1368.809
515.564 20.156 695.045 1250.052 36.084 1783.464
527.084 22.436 701.264 894.144 28.552 1289.955
552.832 20.984 732.562 1413.892 40.108 1933.259
556.404 21.6 734.795 839.032 31.852 1229.351
528.436 22.996 717.449000000001 964.896 38.028 1380.672
543.784 23.324 723.083000000001 899.148 29.196 1325.528
552.748 20.112 731.987999999999 770.54 25.4 1156.555
570.132 21.064 753.243 981.432 30.148 1368.92
543.12 21.932 724.606 1035.224 36.552 1460.06
531.096 21.42 705.762000000001 937.788 35.148 1313.862
539.304 22.584 719.767 933.92 29.4 1321.249
539.84 21.564 721.972000000001 936.928 28.484 1331.321
537.548 22.708 720.650000000001 1301.664 39.536 1811.508
511.352 21.896 686.611 871.132 28.62 1256.375
548.248 21.2 727.552 750.86 21.796 1076.201
542.632 22.096 722.311000000001 756.724 25.552 1134.567
542.456 19.084 718.617999999999 881.559999999999 20.756 1221.122
518.248 22.576 705.611000000001 929.256 31.748 1313.072
522.256 23.244 707.709 1350.988 43.692 1857.34
536.996 23.484 719.625 859.292 32.616 1256.986
532.152 22.016 705.074000000001 925.216 32.376 1339.619
550.908 23.804 732.321000000001 909.36 24.284 1302.717
479.676 20.32 648.912999999999 669.508 22.688 981.842000000001
389.056 19.556 522.157999999999 775.788 24.604 1096.579
399.82 17.896 532.584000000001 757.808 26.084 1070.341
378.559999999999 18.044 507.749 726.872 22.896 1025.63
435.324 19.864 582.396999999999 903.624 28.592 1248.012
445.756 17.336 591.643999999998 554.048 18.332 812.563
