"tau" "m" "q" "s1" "s2" "theta"
0.326913174723414 4.38944779783276 3.88906492521014 0.257949841416886 5.63999489913047 15.8078925190476
2.17146800163562 3.83209580089551 5.88882145586157 0.99427603816961 4.62751723203025 14.2765473311992
6.32175312027819 1.69090113392331 3.66826645197187 5.8956880645172 4.90402516877246 12.3212155099042
9.905893373879 1.46684279707661 3.45477086379784 2.94274659328819 6.95669231318004 12.98607576837
0.390084979015898 4.4270283440677 1.79745942593979 0.418294023064321 6.83518698906338 13.6658083504474
7.05192322117575 2.83788492141234 3.46522479898082 2.37128932267108 8.33376682849738 12.4883028348873
2.67271682667762 1.51596126309682 6.54572567531019 2.09395005510292 10 11.9857207784887
1.21580426212537 1.83793756770509 4.29217493564721 0.495145989446629 6.92990905592544 14.9297609074317
2.67832014545362 4.10477695289949 6.10425856206955 1.43584212980663 9.00064651429137 14.9881844642884
0.345950537620018 4.5586245654569 5.13030030647954 0.291293977455032 7.12721121541882 12.6610352470522
3.36634417500135 1.87600564953666 3.0009194146449 3.34348696892436 4.98334304668445 13.6802630212448
0.48763424679141 1.91175636598094 2.12960468826865 0.387684802198772 4.25715519133782 15.3569868317477
0.728953956202803 4.15265845043776 3.73011702152465 0.601639308578672 8.72199595281335 10.2336443910101
1.24063395132512 4.46003036099833 2.97915948758985 0.640769544849208 4.19154370640801 14.6762791560693
1.52540717159922 1.69120183326883 5.41920551736033 1.68133814337568 8.65903923907116 11.7602676818656
3.09574805744409 1.62566853777967 5.8035324163482 0.465495223050051 8.27342488787339 14.4229308516264
2.69184759505201 4.10539637567211 7.32957282219446 1.7830394274793 6.95219355627145 13.1439980391627
0.595455035588399 3.12429166406059 4.20628546113282 0.530673490116978 4.88893954220958 14.2782992856126
2.6766475932115 1.62889709911876 3.13195540349118 2.28460068399301 10 12.5929819125236
0.718099433597808 1.83430421934771 2.52766825850204 0.700800956089284 7.30867090035092 12.0282014259816
0.296666766534605 4.71870843199325 1.64886003157619 0.142418625859997 10 12.3182561253
0.463189739141099 4.06950316893663 2.06096913250995 0.320091070181503 5.39939643487237 15.2756961836148
8.12668479276044 1.81352337728673 7.97650333428798 10 4.37555869487427 13.1078625733609
2.83360827741378 1.52720090977688 5.40991448061459 0.891863411749231 10 13.2120035612201
7.07291890964526 3.80142407242238 6.73484937423465 5.61430237374177 10 14.0341721183691
1.78674089815912 3.12154448936823 5.90526553572849 1.09122966585884 8.33255656552073 12.5186474702041
