"init.user" "init.system" "init.elapsed" "ref.user" "ref.system" "ref.elapsed"
490.476 1.236 1324.187 1281.12 5.36 3441.151
453.024 1.22 1274.187 1428.864 6.216 4268.55
513.476 1.276 1353.853 1373.672 5.572 4863.942
481.728 1.272 1331.319 1666.784 7.088 5844.275
474.504 1.228 1296.845 1419.128 4.936 4262.726
466.94 1.192 1313.279 1126.288 4.824 3787.339
497.484 1.236 1332.299 853.368 3.944 3037.915
585.776 1.188 1428.231 1155.172 4.58 3360.355
430.864 1.204 1268.165 848.472 3.784 2847.495
459.364 1.2 1304.961 1192.764 5.372 3987.232
506.004 1.336 1330.819 2282.22 8.12 6802.891
558.66 1.204 1376.456 1270.648 4.848 4014.363
415.468 1.216 1259.204 2111.088 7.108 7917.904
445.908 1.316 1273.557 864.504 3.776 3451.296
484.736 1.236 1324.814 1612.6 5.288 4891.168
574.288 1.292 1409.691 870.16 3.844 3375.599
442.088 1.132 1306.676 1526.74 6.032 4381.469
514.452 1.196 1370.027 2101.572 7.78 5891.639
531.024 1.18 1400.976 1590.736 5.864 4259.73
589.616 1.256 1467.642 1564.276 6.36 4234.215
450.22 1.312 1303.539 940.412 4.12 3631.514
511.416 1.232 1369.145 997.232 4.48 3605.713
470.968 1.252 1337.383 948.072 4.304 3768.452
544.524 1.256 1400.43 1227.352 5.176 3961.651
485.032 1.224 1343.806 1288.008 4.964 4513.036
509.42 1.22 1372.369 1431.184 5.94 4755.633
438.844 1.304 1310.298 876.396 3.532 3073.282
502.52 1.264 1349.888 1899.828 7.116 5024.905
437.048 1.164 1311.537 1388.616 5.132 5349.148
479.436 1.196 1331.436 1228.256 4.86 4531.758
430.956 1.284 1283.027 1192.008 4.916 4809.044
496.2 1.132 1356.651 1055.52 4.4 3604.966
453.26 1.26 1298.916 1318.224 5.564 4843.516
499.812 1.264 1370.745 1059.916 4.88 3781.574
494.871999999999 1.168 1362.384 1663.968 5.924 4955.887
545.492 1.304 1407.64 1383.524 6.044 5198.682
479.232 1.252 1330.056 994.58 4.676 4312.949
460.912 1.248 1304.1 1332.696 5.14 4921.821
542.348 1.24 1394.252 1126.048 4.36 4165.656
632.112 1.204 1498.834 1178.924 4.888 4269.608
458.388 1.148 1317.784 981.02 4 3737.698
467.048 1.152 1320.488 1484.124 5.776 5084.9
489.812000000001 1.152 1361.391 1270.64 5.1 4405.327
491.788 1.316 1352.651 937.679999999999 4.304 3707.067
445.076 1.164 1304.723 1045.428 4.532 5061.07
450.912 1.212 1304.287 1358.232 5.508 5602.441
550.716 1.184 1414.319 1723.036 5.788 6788.422
483.236 1.124 1327.215 1726.024 5.54 5820.639
425.196 1.14 1294.62 1515.216 6.008 5486.97100000001
542.48 1.244 1432.014 1113.256 5.084 3901.163
462.636 1.224 1341.039 1276.784 4.772 4217.509
617.348 1.136 1476.507 989.18 4.8 3502.128
470.455999999999 1.196 1327.855 1455.912 5.08 5898.048
436.291999999999 1.276 1304.641 977.692 4.316 4036.817
483.496 1.204 1355.359 1008.428 4.224 4419.896
514.68 1.26 1386.722 1390.388 5.384 4616.832
414.844 1.22 1286.077 1302.484 5.224 5252.792
464.076 1.204 1318.984 1213.188 4.648 3962.667
461.96 1.252 1348.154 814.096 3.748 3416.15
497.832 1.272 1373.059 1269.912 5.24 4712.658
324.84 1.096 1031.106 890.796 3.86 4035.882
385.944 1.168 1248.325 1529.916 5.356 5655.884
406.416 1.192 1264.498 765.759999999999 3.864 3463.44
493.907999999999 1.296 1357.355 1079.32 4.384 4323.996
