"init.user" "init.system" "init.elapsed" "ref.user" "ref.system" "ref.elapsed"
5477.896 125.14 6583.919 11498.476 309.14 14435.374
5833.296 129.66 6988.859 11596.908 260.952 14184.48
5418.068 125.7 6563.388 11541.704 314.888 14174.725
5722.076 126.6 6833.286 16703.708 427.644 21273.124
5745.836 130.204 6880.568 22445.224 608.628 28383.228
5669.692 117.352 6770.944 18628.816 477.928 23700.663
5794.756 130.752 6902.445 11965.34 304.236 15282.392
5806.728 111.592 6931.827 16500.052 397.44 20607.959
5655.34 133.192 6806.59 18082.648 453.432 22768.93
5816.112 132.956 6957.50199999999 10949.604 283.212 13852.056
5721.444 125.468 6832.987 32240.324 815.912 40163.824
5729.72 123.736 6816.072 13074.928 331.96 16521.957
5689.32 128.568 6810.914 12181.656 321.392 16483.557
5849.884 124.06 7000.243 17234.212 444.964 22253.74
5574.496 123.02 6687.387 17054.404 430.556 21728.829
5495.608 127.836 6615.646 8534.936 197.068 11703.958
6017.44 137.272 7176.168 11600.236 296.876 14739.268
5801.012 137.336 6900.055 12416.324 248.244 15355.139
5718.628 141.948 6843.26100000001 12996.784 364.252 15944.573
5775.464 143.968 6937.322 12915.48 338.892 16008.218
5393.352 135.96 6502.02 14224.612 397.984 18638.028
5489.716 133.516 6622.173 16667.1 428.704 21109.956
5541.728 135.216 6670.535 15439.82 398.656 20273.661
5675.628 140.004 6806.56199999999 11580.8 280.124 14745.005
5415.16 138.036 6521.60900000001 19543.232 507.864 25110.255
5772.6 138.34 6902.641 16764.54 447.98 21096.075
5774.06 140.856 6905.09000000001 11151.208 293.904 14623.996
5488.616 135.964 6618.74200000001 22325.66 565.924 27512.877
5611.256 135.276 6709.446 10922.22 303.308 14893.253
5340.104 135.548 6453.38400000001 13841.388 365.692 18215.121
5537.136 132.752 6674.81999999999 11081.928 292.016 14882.404
5517.828 120.78 6606.749 10105.776 244.116 13005.691
5857.392 130.88 6945.322 14611.132 367.388 18415.85
5779.864 131.52 6879.86099999999 11005.956 243.032 13843.349
5709.232 139.664 6834.678 10207.452 284.664 12953.27
6007.84 146.408 7135.90999999999 17056.424 435.636 21228.376
5807.58 142.052 6919.70299999999 11100.068 281.26 14758.135
5795.128 142.928 6913.413 10822.488 279.36 14325.34
5389.71999999999 133.956 6490.97600000001 13342.624 340.932 17643.727
5837.188 135.456 6965.15300000001 16553.428 385.828 21107.374
5376.248 138.716 6525.587 12996.68 331.024 16945.667
5717.168 136.932 6859.37300000001 17237.068 469.168 22058.651
5543.96799999999 142.28 6674.93100000001 10118.388 240.724 13051.061
5581.232 132.864 6682.66600000001 14496.296 355.66 17794.97
5888.876 134.86 7036.29999999999 8886.984 238.884 12367.31
5378.848 139.876 6483.101 15934.432 407.888 20775.651
5668.592 131.556 6778.63100000001 18309.224 456.36 23863.612
5717.36 138.852 6854.978 10211.692 238.116 13490.086
5775.196 138.816 6889.39799999999 16535.628 445.928 21240.309
5758.832 136.864 6896.307 17329.428 409.308 21636.025
5685.04 143.576 6842.61199999999 8693.268 250.684 11500.383
5108.732 131.9 6125.898 11844.128 324.7 14949.618
4884.04 127.892 5891.40699999999 11599.264 312.624 15507.622
5338.608 132.744 6359.07699999999 7550.564 204.14 10072.215
5649.028 139.784 6762.17599999999 12911.816 347.632 16742.854
5424.048 134.672 6528.232 14336.896 344.34 18477.115
5006.144 131.924 5975.461 8204.40400000001 226.944 11252.548
5381.74000000001 137.66 6447.798 11881.096 327.976 15138.365
4970.75199999999 130.792 5976.961 10065.396 248.22 13081.167
5088.72 125.832 6079.777 8690.068 215.708 10793.509
5598.93199999999 143.608 6743.44499999999 9759.136 261.096 13560.478
5019.34 131.26 6017.588 10021.82 279.584 13310.442
4986.404 121.672 5975.649 8309.03199999999 223.728 11216.89
5741.82399999999 138.324 6860.204 10514.052 247.408 13835.646
