"tau" "m" "q" "s1" "s2" "theta"
3.80312758699667 1.60144427645106 3.21963553078902 2.26444399159446 4.44356896333886 6.94253887671682
15.3088681758753 1.63017693269391 3.41737937282335 2.04265491659426 6.70598386312512 7.23214380023144
1.72647580224438 3.80944446869057 2.89707926756243 1.6557889558972 4.67164704052534 6.87982876460852
4.01699709041107 2.92564208069451 3.5680478285606 1.20351732221589 6.1227695620511 6.56176424487679
1.06007347014161 1.78362449739921 5.14662529609334 1.50066951777787 6.06902966625614 6.71857116425681
8.30335968667388 1.44025277819486 6.75811555534733 2.76491401388112 3.46446042400002 6.89294915531038
1.77127493259219 4.18826398112106 6.07670091724999 0.855389171288191 6.01997459275369 7.7001948568965
1.45599229737801 3.4135748407792 5.3700852707606 0.69165246222516 4.59274603190588 7.82731314728809
0.647352903381759 2.12968752843253 2.12419682275589 0.5790689065443 8.33484428834719 6.92676059673346
16.5367465367329 1.6391583116565 3.52622818163289 7.73727434817278 7.05159474111357 7.22084611326265
4.43477882203514 2.97388511789057 3.13512149424498 3.23006517976223 5.81598209345578 7.15071578128026
5.81224461381612 3.13432809054462 3.4344565583862 3.72832445049587 3.12833625904601 6.6906370440651
0.956432404361055 1.79495635176225 5.3542734725503 1.10805007502233 10 6.0978638200841
5.75710356071873 1.49015519971654 5.97503688391989 1.89069439299006 8.91291022439965 7.23946648805039
1.19721768804723 3.56444868045337 5.90023106531628 1.19123401092367 9.04133398606703 6.80791518274849
4.0552961810921 3.73291384623387 8.91059099747529 3.85306922956492 4.2028027620886 6.27322142831364
5.72378956768084 1.76663149993928 3.22184815757676 3.11890904453644 6.93655386095368 7.40874417763029
0.960588133376252 1.83482859630263 3.01902924719584 0.580078695092018 4.86228577256616 7.08152897925018
1.78670853604916 3.23316416259145 3.37132579216728 0.816692007870098 8.6611699466058 6.49486891308192
4.03818362799947 3.39171165442365 2.70431934994949 1.02054172831463 5.86899505773257 7.66639481237184
11.3441899127079 1.52206172961275 6.58046919981247 5.12921793525397 6.05366755269711 7.52615793234031
17.1594533767221 1.60845031017369 6.34035597754738 4.04028215956784 6.39168661883162 7.54764698532652
4.13498741894116 3.48657333241795 6.04676520056031 2.29366121232708 6.82750969861413 7.58767583649106
12.3943689641609 3.32723220393994 6.48498691375889 2.82454104753199 3.34250526917217 7.67195357862613
5.46534001670437 1.71545536993356 3.04894033913277 4.57830087485771 8.50667290630996 7.50454428845744
9.79274545296835 1.84110616074224 3.38493448795909 3.38865792187741 8.74863485353188 7.58200549325543
4.71204085274191 3.27918972252853 4.13661027672432 3.99768645932261 10 6.29046565116076
1.26768842319873 3.29451840464869 3.06488436130944 0.868321873575569 6.54698170999588 6.63372861709682
4.47120585993338 1.78498342272457 6.63693226598515 6.69119171372615 7.01983878433146 6.53051675978503
13.9970072589214 1.99423691545388 6.64340699558134 6.71083111489003 7.09811405805435 7.58512681248995
4.61980044342554 2.84029753742369 6.64560624853521 5.54789768279765 7.62674435946786 6.78620055853262
3.81062530588664 3.02875537519038 5.9067272486579 1.38981222264245 9.24249534208585 7.21142859543356
3.45067487751161 1.93572318766332 3.21522622035829 0.763811917167265 7.96019081641389 14.0600547054543
15.3415151399269 1.68035880046564 3.59608021048111 3.5534532420183 6.68504990590163 13.100768778539
1.10165384773603 3.44572123907276 2.94036591245262 1.26697255474391 5.30875761221963 12.0510888855374
1.67824979331379 3.33734687659804 3.31257898665002 0.878032209350401 3.59439487424075 13.3048240745729
5.50879945301299 1.91939486795781 6.82974007937587 3.06424349865026 3.95880951226157 13.5012584969912
14.2256578175021 1.55006932876277 7.08989697920021 4.37341730602061 3.11696195241695 13.1003832473559
0.59323528993927 3.63985374176523 4.81564641196306 0.50279527397919 6.26383917696107 14.0145262127187
2.83578490831513 3.84082098067744 5.69309320012279 0.850653569764685 4.95340564334488 15.0512583656103
9.36688038056176 1.73972431443511 3.57792785906977 6.91767399388937 6.23795732958814 13.0954254015343
7.9108174344865 1.44386598489437 3.43866404024396 2.95724037453952 4.32053065622171 13.1068162976165
4.01604203608102 3.25384471628325 2.89737177416347 6.09876387765886 2.1222777749108 13.7935081822374
0.402521041394415 3.60650779050199 2.08572587944872 0.295378534839974 5.56589757755052 13.4218446564324
2.34086024667497 1.57883154094588 6.82091987838014 2.04891766207621 10 11.5574913329406
1.12209316031681 1.74392660520744 4.34114343440135 0.544964644032342 7.09525840416105 14.1264210907332
1.94549040493365 4.20270544006033 5.79830197543529 1.13926162698727 8.61904288314488 14.9956099766791
3.24661679619461 3.5771253255274 7.20087524518191 2.73040242518118 5.26926498064506 11.9911064078161
3.55590820710269 1.94135199107187 3.00424084690875 2.71538618461806 5.86946045294396 14.0734817750665
0.549475071140472 1.81659674612772 2.17516563650383 0.395456869841045 4.31643029746917 15.2153411460216
5.32815107347825 3.38622012438662 4.54812148623331 4.59462788285255 5.16792716907839 11.1164917314659
3.05432099355124 4.17813038533676 3.07478649717235 0.696938245778709 6.23784593001666 14.8204551397897
3.56216759849257 1.65831583617282 6.16859501611053 3.5999345888678 6.09798412030589 12.5663836128813
2.29030553165943 1.69504510301339 5.71505241916487 0.523444831036303 6.73058175485893 14.3889574108764
0.843119007945454 4.39805924177161 5.26699637532645 0.679941129702537 6.80545488598703 14.2706665632748
1.33164416661405 3.1064642629568 5.41821450239365 0.855502855087267 5.45483734508873 12.8163254595384
5.43329908161924 1.6418163051834 3.74670449402256 7.17541117403752 6.5079670428833 12.1946984246671
1.13169079869109 1.78315533651415 2.66830893747577 0.888792152746486 6.97314157846513 12.8506074268045
9.2926870914244 2.74356843973275 3.82547469151728 9.21116596602897 8.75939780470625 12.7380288496899
0.517260483109078 3.61823233870492 1.94205649917613 0.352121890035314 5.50176447867601 15.326391061693
8.07165964689806 1.8700212601271 7.67320568265579 7.47626486830621 8.22588008738054 13.3018744382583
2.10404714815468 1.57199968116357 4.92368627659023 0.667946892075819 8.95203414158206 13.9375765265476
7.10589476525873 3.67359316481239 6.0053059955959 5.71076045234677 8.80265460343323 14.5579686882918
1.66579737565704 3.22593428167094 5.79146696495567 0.933147783667813 8.47553019878147 12.67952390612
