"init.user" "init.system" "init.elapsed" "ref.user" "ref.system" "ref.elapsed"
4246.428 93.844 5254.594 17079.216 448.776 21212.337
4400.532 90.936 5377.479 16013.6 384.684 21133.577
4104.416 86.084 5113.168 12199.14 317.208 15160.903
4191.852 87.884 5170.117 17523.62 442.06 22119.495
4059.536 91.736 5031.703 26303.568 686.124 33123.893
3711.388 90.068 4635.253 16776.372 440.988 22003.35
3960.808 81.5 4926.484 23697.62 621.388 29576.8
4188.524 90.212 5170.644 22292.268 593.704 29457.731
3909.028 87.756 4896.70099999999 34143.12 900.096 43447.938
3789.984 84.604 4763.039 13914.4 324.576 19149.045
4002.716 86.66 4971.631 23259.124 591.644 29780.601
3864.12 81.036 4810.56299999999 18420.86 474.96 24214.548
3801 75.256 4762.897 12060.728 295.364 15809.382
4091.96 87.9 5066.473 25429.624 612.18 33521.077
4108.348 97.876 5107.342 19966.692 515.436 25162.575
4177.444 91.712 5175.32900000001 21251.52 567.176 28859.762
4294.256 83.424 5236.59299999999 22551.58 563.692 28680.018
4229.7 78.14 5195.287 23637.864 590.12 31453.543
3790.16 82.292 4701.159 12203.616 319.5 15426.088
4042.196 93.36 5006.546 10701.624 272.3 14411.47
3874.476 87.436 4823.181 16499.96 444.292 21723.611
3909.544 92.496 4877.527 21229.044 558.276 28251.949
4063.328 90.008 5081.47 20300.604 517.98 25855.969
4059.972 90.572 5051.727 21571.672 566.34 27958.066
3719.656 86.564 4673.925 21040.9 517.28 27292.008
3863.796 84.756 4855.065 21545.404 576.452 30385.957
3763.328 91.432 4756.304 22894.48 612.1 29286.684
3834.368 86.096 4800.72899999999 16321.452 434.584 22642.194
3884.608 86.128 4822.667 10923.116 289.428 14962.378
3698.156 84.068 4661.59700000001 12760.204 327.976 17914.673
4022.704 89.228 5008.886 19357.092 526.88 24513.478
3747.952 82.548 4658.849 15691.396 411.32 21537.218
3888.68 86.308 4827.71799999999 29154.38 716.304 36760.851
4021.784 94.86 4994.40400000001 14421.628 361.012 19484.536
3637.528 90.5 4642.78899999999 12770.944 347.792 16083.244
4032.004 88.112 5034.497 23905.284 649.132 31137.716
3885.192 87.172 4854.45699999999 11391.44 303.972 14593.159
3946.316 87.72 4879.774 23102.956 603.336 30693.074
3858.084 89.684 4805.235 23714.932 582.436 29687.548
3732.608 89.432 4659.07799999999 20740.932 536.076 26746.486
3750.108 85.168 4719.46500000001 19762.112 501.86 26264.737
3842.584 89.116 4791.76000000001 15898.864 431.792 22279.133
3755.74 84.696 4753.42199999999 13592.844 345.288 18120.938
3780.416 87.748 4720.156 19289.408 487.496 26241.586
3883.34 84.732 4863.23400000001 12449.768 338.192 16990.861
3832.064 80.504 4754.48299999999 15222.908 398.052 20727.096
3985.78 80.46 4962.01300000001 15355.444 400.36 19791.533
4111.296 95.368 5110.77099999999 9861.668 271.98 14051.382
3822.228 90.212 4801.493 30712.924 769.812 39417.956
3980.924 89.892 4986.57099999998 21724.112 568.972 29898.281
3807.008 85.868 4742.20300000001 11723.26 319.08 14969.685
3706.636 86.86 4658.658 19079.188 514.96 25127.611
3852.152 83.872 4824.01199999999 17672.064 476.904 23622.593
3876.476 79.928 4840.609 22387.808 584.388 30153.424
3951.06 85.876 4929.56300000002 21722.12 598.712 27470.073
3923.308 83.48 4866.42099999997 13541.236 351.744 18241.706
3840.76 92.068 4824.609 25062.088 637.132 32890.268
3863.76 81.46 4868.682 16674.544 441.836 23691.325
3758.584 82.552 4699.927 9037.472 227.792 12257.78
3790.204 86.116 4726.27100000001 19798.632 545.664 27432.174
3812.028 86.74 4797.383 16318.096 426.748 21502.407
3698.88 92.112 4664.071 16003.344 409.104 21420.96
3618.332 85.344 4559.72600000002 13531.856 370.452 17899.449
3543.548 85.008 4488.51700000002 17067.06 433.808 23190.203
