"init.user" "init.system" "init.elapsed" "ref.user" "ref.system" "ref.elapsed"
38215.328 5319.876 56608.948 171497.096 22879.532 277973.036
38858.144 8077.3 60063.407 168804.668 38767.7 267401.709
38194.456 6547.512 57935.442 166525.408 47061.56 293186.755
38032.472 7955.888 58928.406 169090.668 25923.14 261263.239
36648.08 6097.608 55773.202 169729.892 47731.292 328442.558
37544.812 5816.864 56803.293 171395.124 40084.612 312110.44
37654.528 6275.148 57118.218 170162.084 53910.216 318294.725
37245.824 6161.632 56385.006 172469.492 53404.888 302087.153
37037.776 5206.908 55335.404 159430.568 49775.38 312770.066
38786.5 4815.976 56616.385 174041.12 27071.844 277768.351
38448.28 5954.936 57552.059 165535.448 49052.74 310036.927
37694.32 8067.624 58906.606 168679.644 50098.696 302585.56
37026.996 4804.724 54832.232 169331.668 45079.072 349292.416
37153.624 5794.664 56165.813 172048.96 42693.672 325916.609
37218.32 5491.34 55800.361 172514.144 48380.436 341822.732
37454.088 6257.936 56841.271 168324.984 45849.952 319536.3
36870.24 5844.352 56073.007 172487.376 37644.456 303273.987
37244.648 7067.796 57681.863 178753.472 39104.116 297648.69
38332.48 5669.66 57091.972 177257.668 49971.852 326899.316
36911.676 6174.504 56395.022 179621.588 29981.076 284206.806
36522.688 6902.048 56647.153 179575.028 53464.864 347258.299
37478.232 5428.276 56318.119 185710.8 22278.12 313837.291
36757.964 7183.79200000001 56992.081 180466.124 44284.64 340341.584
38216.684 5983.048 57575.239 181165.848 42816.188 310678.088
37042.376 5872.772 56300.973 172312.656 45686.356 329403.688
37814.412 5460.664 56763.72 176364.32 45568.488 311559.106
37058.752 6191.656 56301.141 166816.264 52785.292 328790.917
36940.464 9556.35600000001 59747.588 179335.604 40861.264 314015.387
36028.024 5828.048 54725.537 189567.988 50313.568 386605.902
36421.756 6878.43599999999 56222.322 185650.664 49368.684 358883.37
37211.584 5116.056 55556.137 186974.488 38154.212 357521.317
35454.732 8236.372 56893.537 180305.82 49102.696 342133.772
39709.372 6170.82800000001 60608.2429999999 212242.316 33757.128 338923.712
39516.904 7652.948 61617.324 204035.044 45997.132 339835.486
40434.7 8666.564 63534.076 198641.492 61037.568 353774.867
38981.692 10630.316 64130.7019999999 207871.952 66390.516 353473.923
47723.52 9419.75199999999 71874.693 197013.712 61593.456 377658.736
39691.468 4574.908 58429.2590000001 197245.544 29069.26 349787.228
45087.868 7925.344 67508.689 193076.072 58150.596 365678.595
40032.3959999999 7918.88399999999 62263.508 203009.68 53637.768 348502.663
39892.22 4712.83199999999 58815.4190000001 203681.692 22878.94 338235.185
39004.792 5652.148 58856.785 200748.544 52176.452 346265.802
38859.716 5236.212 58328.7929999999 197130.736 57416.6 355804.667
40223.408 7751.53199999999 62403.289 197538.316 58740.608 345479.386
48913.384 5803.736 69298.449 188642.6 51947.248 385998.204
49596.856 8965.24000000001 73303.498 193278.42 57590.652 366413.967
46493.764 6543.17200000001 67662.0060000001 193041.12 47696.432 366223.941
45701.4 6895.56 67222.956 195863.724 53227.744 369592.655
37623.62 8758.7 60660.9350000001 182022.74 54050.824 340390.674
38822.208 9253.89199999999 62483.537 181813.88 36871.316 300861.54
38259.9759999999 7162.84399999998 59869.436 172013.844 55250.728 335103.907
39992.5160000001 11890.128 66273.888 179043.892 59654.892 325479.901
38309.164 7284.52799999999 60099.6229999999 162796.54 39101.096 318505.02
38661.9280000001 4632.144 57441.629 188375.056 26027.128 317639.86
37708.468 6849.28 59033.6969999999 162877.144 52024.408 322152.078
38994.5279999999 5747.78 59039.959 190614.512 46803.94 324946.794
39489.768 4311.05600000001 58398.929 179846.86 21205.284 323473.943
38622.892 5467.128 58451.304 177942.696 47839.188 333761.927
38590.04 6856.948 59918.155 168546.996 56667.524 338873.422
39462.356 9270.492 63053.9939999999 174923.904 57910.536 320928.036
35853.356 5551.89600000001 55819.493 153105.804 33591.844 288799.779
38061.696 7056.84400000001 59518.469 161540.3 51548.892 319495.513
38049.544 4736.16800000001 57306.757 158562.584 49523.684 316939.516
38523.88 6053.788 58625.473 166744.684 47349.624 324893.649
